x,y,z,cluster
8.640912,-38.308388,-16.718626,2
-17.830217,-15.793186,2.8115203,2
19.9033,-19.044237,18.084785,1
3.2198858,-21.081095,24.326235,2
11.128812,-30.82587,-17.324917,2
5.8504853,-27.328165,-7.7615047,2
7.2197814,-24.355398,22.70934,2
16.942486,-1.481782,4.0114303,1
-2.071463,-34.471542,-12.438174,2
3.4348564,-30.288706,19.885271,2
-8.285445,-40.701786,8.143275,2
38.685883,-9.717692,-15.9786005,1
-9.997067,-19.97364,-5.6866794,2
-6.829498,-52.561893,4.4201984,2
-22.732286,-7.9247813,4.6437902,1
35.4062,-4.5625587,-10.884012,1
33.011223,-20.019835,13.82216,2
-24.350534,-25.596676,12.0512905,2
28.274887,29.361797,24.78418,1
29.530636,27.663128,22.011744,1
30.097265,6.5654807,3.1712375,1
32.000298,5.464686,-7.801374,1
-7.6364946,6.746304,-3.0175767,1
27.936392,16.15344,9.713984,1
16.11716,20.791727,20.910458,1
-6.3746667,-1.8341706,25.95267,1
30.09595,33.046,20.86436,0
20.346268,-29.644318,-19.528107,1
34.523945,20.415854,19.100327,1
29.596539,-16.0458,-0.80371314,1
4.3051696,25.053295,14.938778,1
10.757263,-1.5334854,12.133995,1
22.118994,1.4005234,-37.540062,1
34.30036,13.096143,20.931171,1
-24.131868,-19.245262,-16.12267,2
-6.6871076,29.932507,0.03815941,1
-9.384667,33.944,0.92017126,1
22.22382,-3.8833592,-35.91169,1
-17.425203,31.23757,-7.4502344,0
-25.403532,37.951195,-13.578649,0
30.899359,-1.6584433,6.044512,1
31.374811,14.196874,28.114841,1
13.880142,17.449049,29.480469,1
14.71516,-10.652952,3.8901396,2
10.540229,15.364808,22.36084,1
6.9117403,2.6283402,13.34373,1
1.532031,-0.68062013,9.868237,0
-22.023006,25.549381,9.845212,0
-18.622677,20.593702,6.5090623,0
6.217333,9.898819,19.523691,1
-36.695988,-10.929421,12.427233,0
16.23056,-5.5651426,7.937183,1
-1.1684929,8.076081,18.43973,0
5.3208575,8.614838,38.51345,1
7.921225,11.613201,41.42215,1
-21.724064,14.112796,8.7942,0
-31.483788,14.54038,-19.163935,0
9.466099,17.52671,35.08595,1
-19.086884,16.170427,4.537155,0
8.114157,-3.3952336,1.920134,1
-6.1816816,0.51376116,19.302761,1
27.01943,12.298463,-6.743419,1
-5.403762,0.6511487,-9.742059,1
24.46993,18.792635,-8.261699,1
-40.675426,9.677003,-9.283274,0
-11.158375,28.926876,-20.060316,0
-5.9190307,33.937675,-21.119783,1
18.380732,-25.136017,-21.278212,1
-1.1271425,6.7147994,-25.189486,1
-19.255678,34.95415,-27.639835,0
32.11568,9.486516,5.402716,1
30.794777,16.3476,3.2890074,1
-20.572495,21.367313,-11.75641,0
20.431921,26.973814,-8.640481,1
-27.608587,21.74131,7.199851,0
33.818977,35.103054,4.9760337,1
-34.66134,12.001134,5.1171727,0
-27.863464,7.382111,24.516634,0
-40.142372,22.511635,-9.81518,0
-40.199654,-24.388868,0.2769574,0
26.494993,-4.96177,-28.903196,2
25.462755,3.3907244,-25.371252,1
34.45242,14.658486,7.0304155,1
18.363321,9.880776,-42.830765,1
-11.2950115,6.638999,-7.0416512,1
22.797909,17.522072,-11.737557,1
-26.146399,5.933632,-16.245634,0
38.826748,-5.79846,-7.082764,1
-5.6603527,6.843242,-16.000856,1
17.244415,-7.5547314,-28.401672,2
1.2085556,14.77658,-25.439898,1
-20.054941,0.7679693,-11.68783,0
28.222528,10.404238,5.0750756,1
-30.135471,-18.72273,-4.15988,2
31.374811,14.196874,28.114841,1
-33.769608,16.100023,-1.3902247,0
-22.757042,-8.466901,-10.93066,2
-4.531072,41.070137,17.182623,1
-20.21676,13.600022,-21.870918,0
19.000963,46.973457,-3.9589014,1
15.67574,-26.835985,28.647177,2
-26.540937,-4.882892,-1.6555547,2
-8.938184,-2.045776,4.2965603,1
-21.859873,0.24135077,12.239939,1
-12.623758,-9.5872555,8.264479,2
20.787926,36.13522,1.1212105,1
17.010445,49.498703,-2.550378,1
21.663168,24.776499,3.715418,1
29.530058,-23.055195,-14.292297,1
-32.795612,18.396212,1.3004872,0
34.30036,13.096143,20.931171,1
-0.52780026,7.8235617,-40.8354,1
28.74209,37.557686,-12.432251,1
-7.7912745,19.157299,-31.356464,0
20.028728,1.9172213,-28.537045,1
18.402637,9.073091,-27.009298,1
17.507467,-1.8758873,-26.327461,1
-7.897386,-2.3957603,-27.098743,2
14.186963,1.1323134,-23.250559,1
-24.684544,7.0121355,29.51745,1
-16.041025,-42.961678,-5.7859488,2
-33.1024,4.256138,-9.049668,0
26.067787,7.4484634,-19.005552,1
23.887127,-2.1858706,-24.725964,1
25.336025,5.278506,-15.682787,1
-7.277192,6.1642137,-42.752987,0
1.2532743,17.414886,-33.592205,0
3.8367693,18.289343,-45.243515,1
11.793785,6.2011037,-20.374971,1
4.103238,30.643225,-26.053175,1
-34.571514,-21.233849,-14.649007,2
19.453012,-3.3175945,-29.63268,2
13.780956,-26.072657,-23.24355,1
18.040297,14.84449,-13.168553,1
2.733818,8.766304,-42.23402,1
14.196686,16.93381,-15.814154,1
23.35729,0.4641882,-30.319117,1
4.3539515,8.22866,-19.823114,1
-16.836277,-2.9444578,-2.5541046,1
-38.32108,-20.832048,-11.418711,0
-16.67646,-34.40007,-16.296926,2
35.971115,-5.9014907,-18.492683,1
22.50081,7.5801463,-27.793297,1
18.019567,16.87217,-18.829565,1
29.747423,-11.132676,-19.866251,1
25.260323,11.128945,-23.436134,1
9.068056,36.04052,-10.299735,1
7.941242,-19.833498,36.345467,2
-0.62575084,-8.752579,6.740575,2
11.660128,1.1348674,20.583082,1
0.1401485,46.538567,-4.040773,0
7.907293,48.064693,-5.820655,1
42.41054,0.5042039,5.8271055,1
20.085676,23.743605,8.343772,1
-5.1473165,46.65099,-2.7057068,0
-8.80885,33.18871,24.633514,1
-35.268444,25.320587,-2.8420284,0
-11.545925,34.536312,22.761744,1
20.11606,12.490747,-4.785921,1
-26.981808,-11.637603,-26.972593,2
7.4287415,9.265177,3.7025616,1
18.54274,34.474075,-18.89216,1
22.965248,19.43492,14.240838,1
-9.242312,40.799038,18.22052,0
-7.1647573,17.237339,-2.4489284,1
8.296092,44.85925,-0.27371764,1
7.0170736,44.89499,-6.756137,1
2.742633,46.5171,0.3407246,1
26.182592,36.126198,-4.2045603,1
19.206015,40.521816,-7.0963693,1
17.8321,27.536663,-6.635909,1
32.134323,28.95731,1.6250308,1
22.144398,35.07193,-15.91513,1
2.5099292,49.584675,3.0880108,0
12.967226,44.225403,6.5310335,1
8.983898,50.635563,4.989932,1
5.7865567,45.62153,6.24836,1
9.932767,-7.516471,-35.64187,1
-34.276848,-17.1186,-13.825254,0
-10.985563,-9.366105,-19.071434,1
-26.371706,12.703264,-11.395964,0
10.599528,41.79692,6.844647,1
-9.88307,-12.633652,-20.901796,1
-4.531072,41.070137,17.182623,1
-22.01857,-10.470537,-17.117052,2
-32.17002,-8.705449,-8.351961,0
22.300636,23.01287,12.55365,1
28.162178,38.54192,-7.977341,1
19.657976,36.680176,4.570761,1
31.868515,-6.1021156,4.7727404,1
23.305765,37.511276,-6.2177424,1
27.376808,33.35796,-8.163436,1
29.338757,29.232452,-1.1842412,1
-46.245815,-2.3703463,14.370766,0
33.51328,27.734556,-1.8955537,1
7.4893045,50.838116,8.761253,1
-45.433567,-5.5065627,5.715269,0
5.163315,47.305977,9.595905,1
7.7805853,41.00233,-1.4600329,1
-29.042093,-7.1276126,-11.708719,2
6.3729415,36.997227,-7.275363,1
33.320694,35.811935,1.454963,1
38.161148,28.957901,18.5695,1
33.77226,26.12071,18.10976,1
32.481346,-11.346232,-22.766151,1
30.842321,-25.370638,-16.247646,1
16.840368,-5.012185,27.20838,1
35.34782,-18.014397,-6.014193,1
32.382328,-16.377361,-3.1249871,1
-16.46352,2.6698275,-2.6770005,0
28.28477,10.793578,-2.7713602,1
-24.729689,-4.200036,-16.94415,1
36.60813,24.482454,17.184923,1
25.995846,-1.8272977,11.108849,1
28.088175,2.1660285,10.315422,1
-27.544989,-4.204149,-14.954813,1
31.25203,34.999004,-4.507851,1
21.469307,40.213154,-0.34497985,1
35.164425,25.63149,12.705218,1
6.922277,6.2141147,-26.353231,1
6.6271214,20.52556,17.079884,1
2.4366078,-42.492645,1.5955757,2
4.899911,-2.573005,-16.1148,1
8.891903,10.604061,-17.043646,1
13.988208,0.37114447,-7.237454,1
3.2954314,14.23043,1.0536269,1
3.7521605,-10.524394,-26.841751,2
11.40002,-3.5768068,-36.921974,1
-2.1096141,-13.818639,-32.009842,2
20.753197,6.267061,-20.485813,1
4.741867,17.782284,-18.815905,1
-30.990286,-11.950558,-25.176245,0
-37.375378,29.911377,1.42069,0
-33.670925,29.768536,3.2748005,0
-39.208828,13.230182,-13.582593,0
-17.278044,-10.780099,30.90788,0
-37.15377,-0.25289103,-14.935876,0
-45.433567,-5.5065627,5.715269,0
-46.245815,-2.3703463,14.370766,0
32.68778,-6.7736716,0.98162156,1
32.944992,-1.1356866,9.359421,1
-16.423298,-17.412588,-15.59937,2
32.830288,-31.046087,2.7211123,0
13.497666,-23.36386,34.249577,2
-20.4374,23.578678,23.316744,0
17.71633,20.268085,-27.802752,1
22.67606,25.060843,-32.307423,1
9.760012,28.550756,-45.760723,1
-45.876015,21.148703,-1.4028717,0
-3.7527964,1.9270748,-45.415745,1
11.530876,14.092404,-37.073925,1
11.615343,4.5401297,-52.160744,1
9.924359,10.515553,-43.72662,1
1.1456944,24.784746,-36.34922,1
-0.033461656,21.395164,-27.326756,0
3.4341063,25.421597,-28.47907,1
-45.876015,21.148703,-1.4028717,0
11.135705,22.0923,-34.92638,1
-36.262135,27.655924,-17.965162,0
0.52614766,15.248041,-17.85456,1
9.099826,19.247736,-25.199215,1
-36.262135,27.655924,-17.965162,0
3.013571,12.148388,-13.509001,1
-47.13293,-16.179552,-2.1547613,2
16.201529,9.685609,0.056257736,1
30.052242,9.554427,10.366504,1
19.729141,4.020994,13.250574,1
-1.8850588,-3.8464262,21.557516,1
8.469497,1.4921106,-42.877853,1
11.872891,-2.8870857,42.227875,0
21.700226,-10.123227,31.289248,2
16.094395,-8.203156,39.11694,2
16.372791,-4.921931,34.053448,1
27.03756,-6.0526056,28.549702,1
-4.566875,9.073988,15.587924,1
33.45451,-0.10242316,27.190353,0
27.705908,2.6789958,27.231184,1
8.131412,-5.3874893,38.794765,1
37.4791,-4.954822,10.104004,1
39.419025,8.130181,8.475472,1
43.502365,8.421968,4.9532585,1
33.454582,13.269406,-3.3914218,1
19.845695,-9.966742,8.6480465,1
10.11746,20.359148,20.804106,1
-1.2365373,23.006447,22.763397,1
5.3040204,1.3693922,9.937085,1
6.0657706,16.439257,17.179916,1
3.8529725,9.395596,42.123135,1
4.7045107,17.572882,35.972744,1
-35.15143,13.934873,-25.32426,1
-27.322758,-20.497732,-2.377517,2
7.634123,-11.987526,39.376568,2
-4.781389,10.71344,11.826022,1
24.916235,-4.3583026,25.813602,1
-11.156851,-19.0278,16.830563,2
13.610967,-9.60437,27.78673,1
-10.165288,8.003637,29.54751,1
-12.398555,-10.280675,30.236296,2
-9.030543,-2.2473583,-7.036715,1
-24.542286,1.314744,-4.1828403,0
12.561651,12.675501,7.2891808,1
0.16918889,5.526401,-11.967571,1
-15.936544,8.140331,-15.589952,0
10.408984,14.608257,9.386263,1
-8.533115,18.663042,-7.5895944,1
12.817638,9.064258,10.057524,1
-34.595554,6.9883666,-11.431202,0
-1.0788087,-6.8644896,29.682188,2
-4.8682976,19.187737,-5.7673798,1
14.252364,10.700946,14.7947235,1
6.539156,-1.6949073,32.01422,2
-18.332848,-12.587191,-4.33973,2
-1.8669043,12.55156,-6.118097,1
-4.3830667,11.156798,-1.5444041,1
8.652403,-11.07351,-2.1198525,1
24.861786,0.7899166,22.43359,1
15.583315,5.5482063,-36.77453,1
-7.59735,20.365826,-37.876053,0
-35.440956,35.210796,-3.462123,0
28.214027,15.453072,21.232048,1
-13.458316,17.314203,-8.108536,0
-2.4009116,35.772194,12.520564,1
-10.631595,34.777496,12.251911,0
-27.865221,11.657282,24.672794,0
37.633377,11.116428,-1.5860465,1
7.380715,10.614763,-6.678166,1
14.211445,18.76757,-4.4865084,1
8.502178,5.804471,-6.8089128,1
4.8108735,-2.4828925,-8.629608,1
-3.283932,-10.136596,-29.69454,2
11.987788,0.77087414,-10.720376,1
26.164762,18.201674,-23.96178,1
39.961983,13.210728,1.8170389,1
-38.442394,-17.30733,11.2750025,0
12.74015,11.672452,-4.3890004,1
7.8125777,-0.23289981,-15.761749,1
9.150355,13.719104,-18.454365,1
11.5290365,5.962802,-34.072933,1
-39.895317,-17.508842,8.203136,0
6.5736866,13.862766,-22.971508,1
-11.6467705,26.018526,-23.81702,0
13.458667,28.592258,8.037574,1
-2.7177777,19.415518,-17.168865,0
15.344913,12.076671,-28.717096,1
-25.403532,37.951195,-13.578649,0
-25.403532,37.951195,-13.578649,0
-25.403532,37.951195,-13.578649,0
-25.403532,37.951195,-13.578649,0
-19.255678,34.95415,-27.639835,0
-25.403532,37.951195,-13.578649,0
-37.784386,11.788435,-9.580557,0
-25.403532,37.951195,-13.578649,0
-25.403532,37.951195,-13.578649,0
-25.403532,37.951195,-13.578649,0
-19.255678,34.95415,-27.639835,0
0.73047805,17.018282,-0.10704491,1
11.284597,15.11902,-3.1069915,1
1.68801,9.797916,8.617846,1
10.907482,-1.7130582,-40.296883,1
1.1456944,24.784746,-36.34922,1
8.63703,17.154293,-27.878056,1
-6.193082,0.31260452,-43.773453,1
11.530876,14.092404,-37.073925,1
17.71633,20.268085,-27.802752,1
22.67606,25.060843,-32.307423,1
1.8484616,25.635315,-24.710756,1
-45.876015,21.148703,-1.4028717,0
15.117144,7.7494674,-32.97976,1
-2.0286806,47.64679,-8.14949,0
9.811517,8.027414,-41.406883,1
9.760012,28.550756,-45.760723,1
-45.876015,21.148703,-1.4028717,0
14.183912,23.772207,-35.40317,1
11.615343,4.5401297,-52.160744,1
27.113182,16.410534,-26.824594,1
-8.11596,17.822634,-41.50351,1
-0.3462724,26.861494,-27.930912,1
-40.860172,-15.0951805,1.9870306,0
15.781042,-0.24266897,-38.176167,1
0.90799254,-14.6787615,-35.282894,1
-18.47526,-23.97807,-17.981274,2
10.488706,12.5219965,-9.912132,1
-3.288137,12.237636,-12.564121,1
11.604505,34.897995,-8.209046,1
-26.072298,-21.049292,-21.246439,0
-26.73752,-12.340928,-14.410671,2
8.390397,1.4393411,-9.352523,1
-23.281248,-13.213155,-11.842157,2
-26.176437,30.379189,8.495114,0
1.2222004,8.232456,-8.871352,1
16.602882,15.951729,-22.90988,1
-16.696026,15.696148,-3.6605954,0
25.120564,35.551815,-13.167971,1
18.130062,16.838133,2.8084378,1
-19.38132,12.905316,-17.838285,0
-30.998268,12.14295,4.3011937,0
-5.8159475,14.733511,-28.042088,0
14.993155,11.393094,-16.204905,1
11.597389,25.668247,-31.780815,1
14.690198,10.504111,-24.258202,1
0.96179616,-12.152607,-31.01738,2
14.64023,-4.4041276,-41.30352,1
17.467558,7.365735,-18.181564,1
-5.7770143,-13.4224205,20.09514,2
16.700644,-14.6389065,2.7188797,1
21.719923,-10.771012,-1.1758229,2
-3.2598853,-39.619892,2.067242,2
18.67889,6.7541785,21.202631,1
-1.974853,12.723647,44.367382,1
-5.0978394,5.7843304,39.342045,1
-12.809407,21.710035,37.683414,0
4.4448094,26.90597,40.070957,1
-0.94497085,8.160522,29.760447,1
-9.185033,12.252527,25.027336,1
-40.989365,-12.057949,-6.4669843,0
13.077667,1.2886572,29.894209,1
2.0854487,21.68831,-2.9586043,1
5.989391,19.882416,5.5174174,1
-11.729137,6.662767,-23.681332,0
14.20187,-22.504263,0.49938974,2
-15.470844,-35.865337,-9.712225,2
-17.910791,6.886792,-18.304857,0
3.3174844,7.3462405,-32.863766,1
-4.3347807,2.690049,-37.02507,1
-40.853638,-0.54315317,-12.437647,0
-45.433567,-5.5065627,5.715269,0
-46.245815,-2.3703463,14.370766,0
-31.483788,14.54038,-19.163935,0
32.830288,-31.046087,2.7211123,0
-27.865221,11.657282,24.672794,0
-20.4374,23.578678,23.316744,0
16.267319,1.1985314,16.494379,1
4.3620863,22.896006,7.7854476,1
12.345331,23.355415,9.713669,1
-8.1994,6.9946337,-24.753033,1
-12.058421,2.8486233,-24.519949,1
-2.1955206,0.9521238,-34.883595,1
-5.912579,-16.22161,-21.867727,1
-19.738297,-45.29515,-6.2827005,0
-14.04525,-35.366474,26.583574,2
-0.48031288,-1.9366026,-30.083475,2
9.4759,7.7195344,-28.094715,1
2.7017303,10.607853,-34.47898,1
-41.594845,-12.22025,-0.7124868,0
26.675974,-1.7935959,-34.335052,1
24.906744,4.025261,-36.03258,1
26.295107,0.43310478,-39.302635,1
-45.82203,-11.631739,-3.1564362,0
-40.199654,-24.388868,0.2769574,0
1.7495962,19.431103,9.68278,1
-33.852432,-16.749422,-3.2250524,0
33.73105,-1.0024964,0.16276222,1
35.478,-10.127452,5.1783857,1
34.435547,2.9934163,10.807971,1
-28.07582,7.1607566,9.856746,0
-32.692852,4.083702,14.77581,1
35.900005,13.578093,-15.004064,1
-32.404274,34.00868,-7.498656,0
-19.526648,27.89775,0.99756664,0
-19.255678,34.95415,-27.639835,0
-9.771898,27.947336,2.6096356,1
-4.857404,26.42956,-9.054159,0
-6.492279,1.2233273,11.085407,1
